ID_Cliente,Evasao,Genero,Eh_Idoso,Tem_Parceiro,Tem_Dependentes,Tempo_Contrato,Servico_Telefone,Linhas_Multiplas,Servico_Internet,Adiconal_Seguranca,Adicional_Backup,Adiconal_Protecao,Adicional_Suporte,Streaming_TV,Streaming_Filmes,Tipo_Contrato,Valor_Dia,Conta_Digital,Metodo_Pagamento,Valor_Mensal,Valor_Total
3009-JWMPU,Sim,Masculino,Não,Não,Não,62,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Anual,3.22,Sim,Cheque eletrônico,96.75,6125.4
3011-WQKSZ,Não,Masculino,Não,Não,Sim,19,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.67,Sim,Cheque eletrônico,20.0,377.55
3012-VFFMN,Não,Feminino,Não,Sim,Sim,7,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.69,Não,Cheque,20.65,158.95
3014-WJKSM,Não,Masculino,Não,Sim,Não,29,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Mensal,2.51,Sim,Cartão de crédito (automática),75.3,2263.4
3016-KSVCP,Não,Masculino,Não,Sim,Não,29,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Sim,Não,Mensal,1.12,Não,Cheque,33.75,1009.25
3018-TFTSU,Sim,Masculino,Não,Não,Não,12,Sim,Não,Fibra Óptica,Sim,Não,Sim,Não,Não,Não,Mensal,2.72,Não,Tranferência bancária (automática),81.7,858.6
3021-VLNRJ,Não,Feminino,Não,Não,Sim,50,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Não,Anual,2.36,Sim,Cartão de crédito (automática),70.8,3478.15
3022-BEXHZ,Não,Masculino,Não,Sim,Sim,67,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Bianual,3.71,Sim,Tranferência bancária (automática),111.2,7530.8
3023-GFLBR,Sim,Feminino,Não,Sim,Sim,33,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,2.87,Não,Cartão de crédito (automática),86.15,2745.7
3026-ATZYV,Não,Feminino,Não,Sim,Sim,37,Sim,Não,DSL,Sim,Sim,Não,Não,Sim,Sim,Anual,2.5,Não,Tranferência bancária (automática),75.1,2658.8
3027-YNWZU,Não,Feminino,Não,Sim,Não,64,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.83,Não,Cartão de crédito (automática),25.0,1584.8
3027-ZTDHO,Sim,Masculino,Não,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,3.0,Sim,Cheque eletrônico,89.9,89.9
3030-YDNRM,Não,Masculino,Não,Não,Não,8,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.49,Sim,Cheque eletrônico,74.85,572.45
3030-YZADT,Sim,Masculino,Não,Não,Não,9,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,1.5,Não,Cheque,44.95,431.0
3030-ZKIWL,Não,Masculino,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.67,Não,Cheque,20.05,20.05
3034-ZBEQN,Sim,Feminino,Não,Sim,Não,48,Não,Sem serviço de telefone,DSL,Não,Sim,Sim,Não,Não,Não,Anual,1.16,Não,Cheque,34.7,1604.5
3038-PQIUY,Não,Feminino,Não,Não,Não,38,Sim,Sim,DSL,Sim,Sim,Sim,Não,Não,Não,Mensal,2.2,Sim,Tranferência bancária (automática),66.15,2522.4
3039-MJSLN,Não,Masculino,Não,Não,Sim,3,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.67,Não,Tranferência bancária (automática),20.2,50.6
3043-SUDUA,Não,Feminino,Não,Não,Não,32,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.66,Não,Tranferência bancária (automática),19.9,601.55
3043-TYBNO,Não,Masculino,Não,Não,Não,3,Sim,Não,DSL,Não,Não,Não,Sim,Não,Sim,Mensal,2.02,Não,Cheque,60.65,196.9
3045-XETSH,Sim,Feminino,Não,Não,Não,10,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Sim,Mensal,3.16,Sim,Cheque eletrônico,94.85,953.45
3049-NDXFL,Sim,Feminino,Não,Não,Não,1,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,2.86,Não,Cheque,85.8,85.8
3049-SOLAY,Sim,Feminino,Não,Sim,Não,3,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,3.17,Sim,Cheque eletrônico,95.2,292.85
3050-GBUSH,Não,Feminino,Não,Não,Não,3,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Sim,Não,Mensal,1.16,Sim,Cartão de crédito (automática),34.8,113.95
3050-RLLXC,Não,Feminino,Não,Sim,Sim,56,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Não,Bianual,2.71,Não,Cartão de crédito (automática),81.25,4620.4
3055-MJDSB,Não,Masculino,Não,Não,Não,9,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,0.82,Sim,Cheque,24.6,190.1
3055-OYMSE,Não,Feminino,Sim,Não,Não,53,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mensal,2.46,Sim,Cartão de crédito (automática),73.8,4003.85
3055-VTCGS,Não,Feminino,Não,Não,Não,63,Sim,Não,DSL,Não,Não,Sim,Não,Não,Sim,Anual,1.95,Não,Cartão de crédito (automática),58.55,3503.5
3057-VJJQE,Não,Masculino,Não,Não,Não,35,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Não,Bianual,1.84,Não,Cheque,55.25,1924.1
3058-HJCUY,Sim,Masculino,Não,Sim,Sim,41,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Anual,3.42,Sim,Cheque eletrônico,102.6,4213.35
3058-WQDRE,Não,Masculino,Não,Não,Não,13,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,0.84,Sim,Tranferência bancária (automática),25.15,331.85
3059-NGMXB,Não,Masculino,Não,Sim,Sim,14,Sim,Sim,DSL,Sim,Sim,Não,Não,Não,Sim,Mensal,2.31,Não,Cheque,69.2,944.65
3061-BCKYI,Não,Masculino,Não,Não,Não,14,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.66,Não,Cheque,19.9,283.75
3062-ICYZQ,Não,Feminino,Não,Sim,Sim,51,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Não,Sim,Mensal,3.13,Sim,Cheque eletrônico,93.8,4539.35
3063-QFSZL,Sim,Feminino,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Sim,Mensal,1.85,Sim,Cheque eletrônico,55.4,55.4
3066-RRJIO,Sim,Feminino,Não,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.33,Sim,Cheque,69.95,69.95
3067-SVMTC,Não,Feminino,Não,Sim,Não,68,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Não,Anual,1.86,Não,Tranferência bancária (automática),55.9,3848.8
3068-OMWZA,Sim,Masculino,Sim,Não,Não,1,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Não,Mensal,2.96,Sim,Cheque eletrônico,88.8,88.8
3069-SSVSN,Não,Feminino,Não,Não,Não,1,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Anual,0.86,Não,Cheque,25.85,25.85
3070-BDOQC,Não,Feminino,Não,Não,Não,60,Sim,Não,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Bianual,3.32,Sim,Cheque eletrônico,99.65,5941.05
3070-DVEYC,Sim,Masculino,Sim,Não,Não,7,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.46,Não,Cheque,73.75,545.15
3070-FNFZQ,Não,Feminino,Não,Sim,Sim,23,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.68,Não,Tranferência bancária (automática),20.4,478.75
3071-MVJCD,Não,Masculino,Não,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Não,Bianual,2.74,Não,Tranferência bancária (automática),82.3,5815.15
3071-VBYPO,Não,Masculino,Não,Sim,Sim,3,Sim,Não,Fibra Óptica,Sim,Sim,Não,Não,Sim,Não,Mensal,2.99,Não,Cheque eletrônico,89.85,248.4
3074-GQWYX,Sim,Masculino,Não,Não,Não,5,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.53,Sim,Tranferência bancária (automática),75.9,357.75
3077-RSNTJ,Não,Feminino,Não,Sim,Sim,6,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.66,Não,Cheque,19.7,113.5
3078-ZKNTS,Não,Feminino,Não,Sim,Sim,13,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.66,Sim,Tranferência bancária (automática),19.75,246.7
3079-BCHLN,Não,Masculino,Não,Sim,Não,47,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.66,Não,Tranferência bancária (automática),19.9,942.95
3082-VQXNH,Não,Masculino,Não,Sim,Não,3,Não,Sem serviço de telefone,DSL,Não,Sim,Não,Não,Não,Não,Mensal,0.99,Não,Cartão de crédito (automática),29.8,94.4
3082-WQRVY,Não,Masculino,Sim,Sim,Não,14,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.65,Não,Cheque,19.65,228.65
3082-YVEKW,Não,Feminino,Não,Sim,Sim,23,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Não,Bianual,2.57,Sim,Tranferência bancária (automática),77.15,1759.4
3084-DOWLE,Não,Feminino,Não,Sim,Não,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,3.07,Não,Tranferência bancária (automática),92.0,6474.4
3085-QUOZK,Sim,Feminino,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,1.46,Não,Cheque,43.95,43.95
3086-RUCRN,Não,Feminino,Não,Não,Não,66,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Não,Sim,Mensal,3.44,Sim,Tranferência bancária (automática),103.1,6595.0
3088-FVYWK,Não,Masculino,Não,Sim,Sim,53,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.85,Não,Cartão de crédito (automática),25.55,1336.1
3088-LHEFH,Não,Feminino,Não,Não,Não,11,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Mensal,2.63,Sim,Tranferência bancária (automática),79.0,929.3
3090-HAWSU,Sim,Masculino,Não,Não,Não,61,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Bianual,3.72,Sim,Cartão de crédito (automática),111.6,6876.05
3090-LETTY,Não,Masculino,Não,Não,Sim,2,Sim,Sim,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,2.03,Não,Tranferência bancária (automática),60.95,134.6
3090-QFUVD,Não,Feminino,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.68,Não,Cartão de crédito (automática),20.3,20.3
3091-FYHKI,Sim,Masculino,Não,Não,Não,1,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Sim,Mensal,1.18,Sim,Cheque eletrônico,35.45,35.45
3092-IGHWF,Sim,Masculino,Não,Sim,Sim,67,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Não,Anual,2.91,Não,Cheque eletrônico,87.4,5918.8
3094-JOJAI,Não,Masculino,Não,Não,Não,18,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.47,Não,Cheque,74.15,1387.0
3096-GKWEB,Não,Masculino,Não,Sim,Não,18,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,3.16,Sim,Cheque eletrônico,94.75,1691.9
3096-IZETN,Sim,Feminino,Não,Não,Não,12,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,2.6,Não,Tranferência bancária (automática),78.1,947.3
3096-JRDSO,Sim,Feminino,Sim,Sim,Não,27,Sim,Sim,Fibra Óptica,Sim,Não,Não,Sim,Sim,Sim,Mensal,3.48,Sim,Tranferência bancária (automática),104.3,2867.75
3096-WPXBT,Não,Feminino,Não,Sim,Sim,61,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Não,Sim,Anual,3.36,Sim,Cartão de crédito (automática),100.7,6018.65
3096-YXENJ,Não,Feminino,Não,Sim,Não,65,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Bianual,3.59,Sim,Tranferência bancária (automática),107.65,7082.85
3097-FQTVJ,Não,Feminino,Não,Não,Não,41,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.67,Não,Cheque,20.0,810.3
3097-IDVPU,Não,Masculino,Não,Sim,Sim,19,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,1.67,Não,Cartão de crédito (automática),50.1,910.45
3097-NNSPB,Sim,Feminino,Não,Não,Não,2,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,1.64,Sim,Cartão de crédito (automática),49.05,91.1
3097-NQYSN,Sim,Masculino,Sim,Sim,Não,2,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mensal,2.9,Sim,Cheque,86.85,156.35
3097-PYWXL,Não,Feminino,Não,Sim,Sim,4,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.66,Sim,Cheque eletrônico,19.95,82.9
3099-OONVS,Não,Masculino,Não,Sim,Sim,25,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Não,Mensal,1.81,Não,Cheque eletrônico,54.3,1296.8
3104-OWCGK,Sim,Masculino,Não,Sim,Sim,60,Sim,Não,Fibra Óptica,Não,Sim,Sim,Não,Sim,Não,Anual,3.03,Não,Cheque eletrônico,90.95,5453.4
3106-ULWFW,Sim,Feminino,Não,Sim,Não,8,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,2.84,Sim,Cartão de crédito (automática),85.2,627.4
3108-PCCGG,Não,Masculino,Sim,Sim,Não,72,Sim,Sim,DSL,Sim,Sim,Sim,Não,Sim,Sim,Bianual,2.82,Não,Cartão de crédito (automática),84.45,5899.85
3113-IWHLC,Não,Masculino,Não,Não,Não,5,Sim,Não,DSL,Sim,Não,Sim,Não,Não,Não,Mensal,1.86,Sim,Cheque,55.8,274.35
3115-CZMZD,Não,Masculino,Não,Não,Sim,0,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.68,Não,Cheque,20.25,0.0
3115-JPJDD,Não,Feminino,Não,Sim,Não,59,Sim,Não,Fibra Óptica,Sim,Não,Sim,Não,Não,Não,Anual,2.71,Sim,Cartão de crédito (automática),81.25,4639.45
3118-UHVVQ,Não,Feminino,Não,Sim,Não,68,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.86,Não,Cartão de crédito (automática),25.8,1911.5
3120-FAZKD,Não,Masculino,Não,Sim,Sim,54,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.8,Sim,Tranferência bancária (automática),24.05,1230.9
3125-RAHBV,Não,Masculino,Não,Não,Não,22,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.68,Não,Cartão de crédito (automática),20.3,467.15
3126-WQMGH,Não,Feminino,Não,Sim,Não,49,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,1.74,Sim,Cartão de crédito (automática),52.15,2583.75
3128-YOVTD,Não,Feminino,Não,Sim,Sim,51,Sim,Não,Fibra Óptica,Sim,Sim,Não,Não,Não,Não,Mensal,2.64,Sim,Tranferência bancária (automática),79.15,4018.55
3129-AAQOU,Não,Feminino,Não,Sim,Sim,19,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.85,Não,Cheque,25.6,485.9
3130-ICDUP,Não,Feminino,Não,Não,Sim,2,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Mensal,2.68,Não,Cartão de crédito (automática),80.55,188.1
3131-NWVFJ,Não,Feminino,Não,Sim,Sim,14,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.65,Não,Cheque,19.55,294.5
3132-TVFDZ,Sim,Masculino,Sim,Sim,Não,57,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,1.5,Sim,Cheque eletrônico,44.85,2572.95
3133-PZNSR,Não,Masculino,Não,Sim,Sim,72,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Sim,Não,Sim,Bianual,3.26,Sim,Cartão de crédito (automática),97.75,6991.6
3134-DSHVC,Não,Feminino,Não,Não,Não,63,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Sim,Não,Bianual,3.27,Não,Cartão de crédito (automática),98.0,6218.45
3137-LUPIX,Não,Feminino,Não,Não,Não,4,Sim,Sim,DSL,Não,Não,Não,Sim,Sim,Não,Mensal,2.15,Sim,Cheque,64.4,253.0
3137-NYQQI,Não,Masculino,Não,Sim,Não,17,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Sim,Anual,2.16,Não,Cheque,64.8,1175.6
3138-BKYAV,Sim,Masculino,Não,Não,Não,6,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Sim,Não,Mensal,2.84,Sim,Cheque eletrônico,85.35,489.45
3143-ILDAL,Sim,Masculino,Não,Não,Não,56,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Não,Sim,Mensal,3.15,Sim,Cheque eletrônico,94.45,5124.6
3143-JQEGI,Sim,Feminino,Não,Sim,Sim,13,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,2.94,Não,Cheque eletrônico,88.35,1222.8
3144-AUDBS,Sim,Feminino,Não,Sim,Não,6,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,1.64,Sim,Cheque eletrônico,49.15,270.8
3144-KMTWZ,Não,Masculino,Não,Sim,Não,71,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Sim,Mensal,3.11,Sim,Tranferência bancária (automática),93.25,6669.45
3146-JTQHR,Não,Masculino,Não,Sim,Não,10,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.65,Não,Tranferência bancária (automática),19.6,189.45
3146-MSEGF,Não,Feminino,Sim,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,2.94,Sim,Cartão de crédito (automática),88.05,6425.65
3148-AOIQT,Não,Feminino,Não,Sim,Não,69,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.83,Sim,Cartão de crédito (automática),24.95,1718.35
3148-BLQJT,Sim,Masculino,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.67,Não,Cheque,20.1,20.1
3154-CFSZG,Não,Masculino,Não,Sim,Sim,47,Sim,Não,Fibra Óptica,Sim,Não,Sim,Não,Não,Sim,Mensal,3.0,Não,Cheque eletrônico,90.05,4137.2
3154-HMWUU,Não,Masculino,Não,Sim,Não,60,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.68,Sim,Tranferência bancária (automática),20.5,1198.8
3156-QLHBO,Não,Masculino,Não,Não,Sim,2,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.64,Não,Cheque,19.25,48.35
3158-MOERK,Sim,Feminino,Não,Não,Não,2,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,3.2,Sim,Cheque eletrônico,96.0,174.8
3160-TYXLT,Não,Masculino,Não,Não,Não,53,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Não,Não,Sim,Mensal,1.54,Sim,Tranferência bancária (automática),46.3,2546.85
3161-GETRM,Não,Masculino,Não,Sim,Sim,34,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Sim,Mensal,3.0,Sim,Cartão de crédito (automática),90.05,3097.0
3161-ONRWK,Não,Masculino,Não,Sim,Sim,60,Sim,Não,DSL,Sim,Sim,Sim,Sim,Não,Não,Anual,2.19,Sim,Tranferência bancária (automática),65.85,3928.3
3162-KKZXO,Não,Feminino,Sim,Não,Não,55,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Anual,3.34,Sim,Cheque eletrônico,100.15,5409.75
3162-ZJZFU,Não,Masculino,Não,Sim,Sim,53,Sim,Não,Fibra Óptica,Não,Sim,Não,Sim,Sim,Não,Mensal,3.08,Sim,Cheque eletrônico,92.55,4779.45
3164-AALRN,Sim,Masculino,Não,Não,Não,5,Sim,Não,DSL,Não,Não,Sim,Não,Sim,Sim,Anual,2.33,Sim,Cheque,70.0,347.4
3164-YAXFY,Não,Masculino,Não,Não,Não,57,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Não,Sim,Sim,Mensal,1.79,Sim,Cheque eletrônico,53.75,3196.0
3165-HDOEW,Sim,Masculino,Não,Sim,Sim,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,1.53,Sim,Cheque,45.85,45.85
3166-PNEOF,Não,Feminino,Não,Não,Não,61,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Sim,Bianual,2.88,Não,Cartão de crédito (automática),86.45,5175.3
3167-SNQPL,Não,Masculino,Sim,Sim,Sim,38,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,3.37,Não,Cheque eletrônico,101.15,3741.85
3170-GWYKC,Não,Feminino,Não,Não,Não,60,Sim,Não,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Mensal,3.5,Sim,Tranferência bancária (automática),104.95,6236.75
3170-NMYVV,Não,Feminino,Não,Sim,Sim,50,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.67,Não,Tranferência bancária (automática),20.15,930.9
3173-NVMPX,Não,Feminino,Não,Sim,Sim,9,Sim,Sim,DSL,Não,Sim,Não,Não,Não,Não,Mensal,1.84,Sim,Cheque,55.3,501.2
3173-WSSUE,Não,Feminino,Não,Sim,Sim,71,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.66,Não,Cartão de crédito (automática),19.7,1415.85
3174-AKMAS,Não,Feminino,Não,Sim,Não,46,Sim,Não,DSL,Não,Sim,Não,Sim,Sim,Não,Bianual,2.14,Sim,Cartão de crédito (automática),64.2,3009.5
3174-RKMOW,Não,Masculino,Não,Sim,Sim,35,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Mensal,3.66,Sim,Cheque eletrônico,109.95,3782.4
3177-LASXD,Sim,Feminino,Não,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.38,Não,Cheque eletrônico,71.35,71.35
3178-CIFOT,Não,Feminino,Não,Não,Não,23,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.65,Sim,Cartão de crédito (automática),19.65,478.1
3178-FESZO,Sim,Feminino,Não,Não,Não,1,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,3.34,Sim,Cartão de crédito (automática),100.25,100.25
3179-GBRWV,Não,Masculino,Sim,Sim,Não,21,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Sim,Mensal,2.16,Sim,Tranferência bancária (automática),64.95,1339.8
3181-MIZBN,Não,Masculino,Não,Sim,Sim,16,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.66,Não,Cheque eletrônico,19.75,313.4
3181-VTHOE,Não,Masculino,Não,Sim,Não,70,Não,Sem serviço de telefone,DSL,Não,Sim,Sim,Sim,Não,Sim,Anual,1.7,Sim,Tranferência bancária (automática),51.05,3635.15
3186-AJIEK,Não,Masculino,Não,Não,Não,66,Sim,Não,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Bianual,3.52,Sim,Tranferência bancária (automática),105.65,6844.5
3186-BAXNB,Sim,Feminino,Não,Não,Não,1,Sim,Não,Fibra Óptica,Não,Sim,Não,Sim,Sim,Não,Mensal,3.06,Não,Cheque eletrônico,91.7,91.7
3190-FZATL,Não,Masculino,Não,Não,Sim,14,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.66,Não,Cheque,19.95,268.4
3190-ITQXP,Não,Feminino,Não,Sim,Sim,46,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.68,Não,Tranferência bancária (automática),20.25,890.35
3190-XFANI,Sim,Masculino,Não,Não,Sim,49,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Sim,Sim,Anual,3.35,Sim,Tranferência bancária (automática),100.6,5069.65
