,ID_Cliente,Evasao,Genero,Eh_Idoso,Tem_Parceiro,Tem_Dependentes,Tempo_Contrato,Servico_Telefone,Linhas_Multiplas,Servico_Internet,Adiconal_Seguranca,Adicional_Backup,Adiconal_Protecao,Adicional_Suporte,Streaming_TV,Streaming_Filmes,Tipo_Contrato,Valor_Dia,Conta_Digital,Metodo_Pagamento,Valor_Mensal,Valor_Total
1610,2346-DJQTB,Não,Feminino,Não,Não,Não,35,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,0.8,Não,Cheque eletrônico,24.15,812.5
1611,2346-LOCWC,Não,Feminino,Não,Sim,Sim,58,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.68,Não,Cartão de crédito (automática),20.5,1191.4
1612,2347-WKKAE,Não,Masculino,Não,Sim,Não,42,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Não,Não,Sim,Mensal,3.15,Sim,Cheque eletrônico,94.4,4014.6
1613,2348-KCJLT,Não,Feminino,Não,Sim,Não,44,Sim,Não,DSL,Sim,Sim,Sim,Não,Não,Não,Anual,2.05,Sim,Cheque,61.5,2722.2
1614,2351-BKRZW,Não,Feminino,Não,Sim,Sim,43,Sim,Não,DSL,Sim,Não,Sim,Não,Sim,Sim,Bianual,2.51,Não,Tranferência bancária (automática),75.2,3254.35
1615,2351-RRBUE,Não,Feminino,Não,Sim,Sim,7,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.69,Não,Cheque,20.65,134.05
1616,2357-COQEK,Sim,Feminino,Sim,Não,Não,28,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Mensal,3.44,Sim,Cheque eletrônico,103.3,2890.65
1617,2359-KLTEK,Não,Feminino,Não,Sim,Sim,41,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,3.16,Sim,Tranferência bancária (automática),94.9,3848.0
1618,2359-KMGLI,Sim,Masculino,Não,Não,Não,24,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mensal,2.68,Sim,Cheque eletrônico,80.25,1861.5
1619,2359-QWQUL,Sim,Feminino,Não,Sim,Não,39,Sim,Não,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Anual,3.49,Sim,Cartão de crédito (automática),104.7,4134.85
1620,2360-RDGRO,Não,Masculino,Não,Sim,Não,65,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Não,Sim,Sim,Mensal,3.48,Sim,Cheque eletrônico,104.25,6812.95
1621,2361-FJWNO,Não,Masculino,Não,Não,Não,40,Não,Sem serviço de telefone,DSL,Não,Sim,Não,Sim,Não,Não,Anual,1.2,Não,Cartão de crédito (automática),36.0,1382.9
1622,2361-UPSND,Não,Feminino,Não,Sim,Não,46,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Sim,Anual,2.35,Não,Cheque,70.6,3231.05
1623,2362-IBOOY,Sim,Masculino,Não,Não,Não,36,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,2.82,Sim,Cheque eletrônico,84.75,3050.15
1624,2363-BJLSL,Não,Masculino,Não,Não,Não,62,Sim,Não,DSL,Não,Sim,Sim,Sim,Sim,Sim,Mensal,2.68,Sim,Tranferência bancária (automática),80.4,4981.15
1625,2364-UFROM,Não,Masculino,Não,Não,Não,30,Sim,Não,DSL,Sim,Sim,Não,Sim,Sim,Não,Anual,2.35,Não,Cheque eletrônico,70.4,2044.75
1626,2368-GAKKQ,Não,Feminino,Não,Não,Não,70,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,3.79,Sim,Tranferência bancária (automática),113.65,7939.25
1627,2369-FEVNO,Não,Masculino,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.66,Sim,Cheque,19.9,19.9
1628,2369-UAPKZ,Sim,Masculino,Não,Não,Não,5,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,3.47,Não,Cheque,104.1,541.9
1629,2371-JQHZZ,Não,Masculino,Não,Sim,Não,24,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,3.1,Sim,Cheque eletrônico,93.0,2248.05
1630,2371-JUNGC,Não,Masculino,Não,Não,Não,11,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.68,Não,Cheque,20.25,208.0
1631,2371-KFUOG,Não,Masculino,Não,Não,Não,58,Sim,Não,Fibra Óptica,Sim,Sim,Não,Não,Sim,Sim,Anual,3.3,Não,Tranferência bancária (automática),99.15,5720.95
1632,2372-HWUHI,Sim,Masculino,Não,Não,Não,2,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,1.48,Não,Cheque eletrônico,44.35,81.25
1633,2373-NTKOD,Não,Masculino,Não,Não,Não,8,Sim,Não,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,2.21,Sim,Cheque eletrônico,66.25,546.45
1634,2378-HTWFW,Não,Masculino,Sim,Não,Não,35,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Sim,Mensal,3.03,Não,Cartão de crédito (automática),91.0,3180.5
1635,2378-VTKDH,Não,Masculino,Sim,Sim,Não,65,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,3.48,Sim,Cheque eletrônico,104.35,6578.55
1636,2378-YIZKA,Não,Feminino,Não,Sim,Sim,68,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,2.83,Sim,Cartão de crédito (automática),85.0,5607.75
1637,2379-ENZGV,Sim,Masculino,Não,Não,Não,6,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Sim,Não,Mensal,2.83,Sim,Cheque eletrônico,84.85,523.5
1638,2379-GYFLQ,Não,Masculino,Não,Não,Não,46,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Não,Anual,3.16,Sim,Cartão de crédito (automática),94.9,4422.95
1639,2380-DAMQP,Não,Feminino,Não,Sim,Não,72,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,3.84,Não,Cheque eletrônico,115.15,8349.7
1640,2382-BCKQJ,Sim,Feminino,Não,Não,Sim,62,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Anual,3.34,Sim,Cheque eletrônico,100.15,6413.65
1641,2384-OVPSA,Não,Feminino,Sim,Não,Não,38,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.67,Não,Cheque,20.2,735.9
1642,2386-LAHRK,Sim,Masculino,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Sim,Não,Mensal,1.78,Sim,Cheque,53.5,53.5
1643,2386-OWURY,Não,Feminino,Não,Não,Não,58,Sim,Não,Fibra Óptica,Não,Não,Não,Sim,Sim,Sim,Mensal,3.18,Sim,Cheque eletrônico,95.3,5817.7
1644,2387-KDZQY,Não,Masculino,Não,Não,Não,17,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.67,Sim,Cheque,20.1,279.5
1645,2388-LAESQ,Não,Feminino,Sim,Sim,Não,72,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,3.83,Sim,Tranferência bancária (automática),114.85,8317.95
1646,2391-IPLOP,Não,Masculino,Não,Sim,Sim,50,Sim,Sim,DSL,Não,Não,Sim,Sim,Sim,Não,Anual,2.32,Sim,Cheque eletrônico,69.65,3442.15
1647,2391-SOORI,Sim,Masculino,Não,Não,Sim,4,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,1.64,Não,Cheque eletrônico,49.35,219.65
1648,2393-DIVAI,Não,Feminino,Não,Não,Não,3,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.67,Sim,Cheque,20.0,61.7
1649,2397-BRLOM,Sim,Masculino,Sim,Sim,Sim,8,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mensal,2.68,Sim,Cartão de crédito (automática),80.45,583.45
1650,2398-YPMUR,Sim,Feminino,Sim,Sim,Não,13,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.34,Sim,Cheque eletrônico,70.15,916.75
1651,2400-FEQME,Não,Masculino,Não,Sim,Sim,55,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.68,Não,Cheque,20.5,1177.95
1652,2400-XIWIO,Não,Feminino,Não,Sim,Não,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,3.0,Não,Cheque eletrônico,90.1,6310.9
1653,2402-TAIRZ,Não,Feminino,Não,Não,Não,37,Sim,Não,Fibra Óptica,Não,Sim,Sim,Não,Não,Não,Anual,2.67,Não,Cheque eletrônico,80.05,3019.1
1654,2403-BCASL,Sim,Masculino,Sim,Sim,Sim,41,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Anual,3.73,Sim,Cheque eletrônico,111.95,4534.9
1655,2404-JIBFC,Não,Feminino,Não,Sim,Sim,55,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Sim,Bianual,2.84,Sim,Tranferência bancária (automática),85.1,4657.95
1656,2405-LBMUW,Não,Feminino,Não,Sim,Sim,61,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Sim,Não,Sim,Anual,1.69,Sim,Tranferência bancária (automática),50.7,3088.75
1657,2408-PSJVE,Não,Masculino,Não,Sim,Sim,44,Sim,Não,DSL,Não,Sim,Sim,Sim,Não,Não,Mensal,2.06,Sim,Cheque,61.9,2924.05
1658,2408-TZMJL,Sim,Masculino,Não,Sim,Não,59,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Sim,Sim,Anual,3.67,Sim,Cheque eletrônico,110.15,6448.05
1659,2408-WITXK,Sim,Feminino,Sim,Não,Não,10,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Sim,Mensal,1.16,Sim,Cheque eletrônico,34.7,329.8
1660,2410-CIYFZ,Não,Masculino,Não,Não,Sim,2,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.68,Não,Cheque,20.4,42.9
1661,2418-TPEUN,Não,Feminino,Não,Sim,Sim,56,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.66,Sim,Cartão de crédito (automática),19.8,1119.9
1662,2419-FSORS,Não,Masculino,Não,Sim,Não,72,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Bianual,3.61,Sim,Cheque eletrônico,108.4,7719.5
1663,2424-WVHPL,Não,Masculino,Sim,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Sim,Não,Não,Mensal,2.49,Não,Cheque eletrônico,74.7,74.7
1664,2428-HYUNX,Não,Masculino,Sim,Sim,Não,44,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.64,Sim,Cartão de crédito (automática),19.35,847.25
1665,2428-ZMCTB,Não,Masculino,Não,Não,Não,10,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.66,Não,Cartão de crédito (automática),19.75,208.25
1666,2429-AYKKO,Não,Masculino,Não,Não,Não,72,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.66,Não,Tranferência bancária (automática),19.85,1434.1
1667,2430-RRYUW,Não,Masculino,Não,Não,Não,66,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Anual,1.83,Sim,Cheque,54.8,3465.7
1668,2430-USGXP,Sim,Masculino,Não,Sim,Não,24,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,3.37,Sim,Cheque eletrônico,101.05,2391.8
1669,2432-TFSMK,Não,Masculino,Não,Não,Não,18,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Não,Anual,2.99,Sim,Cartão de crédito (automática),89.6,1633.0
1670,2433-KMEAS,Sim,Masculino,Não,Não,Não,22,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Não,Mensal,1.82,Sim,Cheque eletrônico,54.45,1127.35
1671,2434-EEVDB,Não,Feminino,Não,Sim,Não,64,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Não,Sim,Não,Bianual,3.15,Sim,Cartão de crédito (automática),94.6,5948.7
1672,2436-QBZFP,Não,Feminino,Não,Sim,Sim,22,Não,Sem serviço de telefone,DSL,Não,Sim,Não,Não,Sim,Não,Mensal,1.31,Não,Cheque eletrônico,39.2,849.9
1673,2439-LYPMQ,Não,Masculino,Sim,Sim,Não,38,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,3.42,Sim,Cheque eletrônico,102.6,4009.2
1674,2439-QKJUL,Não,Masculino,Não,Não,Não,5,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.68,Não,Cheque,20.25,109.8
1675,2446-BEGGB,Sim,Feminino,Sim,Não,Não,6,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,3.28,Sim,Cheque eletrônico,98.25,560.6
1676,2446-PLQVO,Sim,Masculino,Não,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.34,Sim,Cheque eletrônico,70.3,70.3
1677,2446-ZKVAF,Não,Masculino,Não,Sim,Não,18,Sim,Sim,DSL,Não,Sim,Não,Não,Não,Não,Mensal,1.89,Não,Cartão de crédito (automática),56.8,1074.65
1678,2450-ZKEED,Não,Feminino,Não,Não,Não,11,Sim,Não,DSL,Não,Não,Sim,Sim,Não,Não,Anual,1.79,Não,Tranferência bancária (automática),53.8,651.55
1679,2451-YMUXS,Não,Masculino,Sim,Não,Não,67,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Bianual,2.15,Sim,Tranferência bancária (automática),64.55,4250.1
1680,2452-KDRRH,Não,Masculino,Sim,Não,Não,67,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,3.38,Sim,Cartão de crédito (automática),101.4,6841.05
1681,2452-MRMZF,Não,Feminino,Sim,Sim,Não,72,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.86,Sim,Cartão de crédito (automática),25.7,1937.4
1682,2452-SNHFZ,Não,Feminino,Não,Não,Não,47,Sim,Não,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Mensal,2.52,Não,Cartão de crédito (automática),75.45,3545.1
1683,2453-SAFNS,Não,Feminino,Sim,Não,Não,54,Sim,Sim,DSL,Não,Sim,Não,Sim,Sim,Não,Anual,2.4,Não,Cheque,72.1,3886.05
1684,2454-RPBRZ,Sim,Feminino,Sim,Sim,Não,12,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Não,Mensal,3.27,Sim,Cheque eletrônico,98.1,1060.2
1685,2455-USLMV,Não,Feminino,Não,Não,Não,31,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Não,Não,Não,Mensal,2.82,Sim,Cartão de crédito (automática),84.75,2613.4
1686,2458-EOMRE,Não,Feminino,Não,Não,Não,11,Sim,Não,DSL,Sim,Não,Sim,Não,Não,Sim,Mensal,2.13,Não,Tranferência bancária (automática),64.05,733.95
1687,2460-FPSYH,Sim,Feminino,Sim,Não,Não,40,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Não,Sim,Sim,Mensal,1.86,Sim,Cheque eletrônico,55.8,2109.35
1688,2460-NGXBJ,Não,Masculino,Sim,Sim,Sim,11,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.51,Sim,Cartão de crédito (automática),75.2,775.3
1689,2462-XIIJB,Sim,Masculino,Não,Não,Não,5,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Não,Mensal,3.08,Sim,Cheque eletrônico,92.5,452.7
1690,2465-BLLEU,Não,Masculino,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.66,Sim,Cheque,19.75,19.75
1691,2466-FCCPT,Não,Feminino,Não,Sim,Sim,20,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.66,Não,Tranferência bancária (automática),19.7,395.6
1692,2466-NEJOJ,Não,Masculino,Não,Sim,Sim,8,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.65,Não,Cartão de crédito (automática),19.65,169.75
1693,2468-SJFLM,Não,Masculino,Não,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Sim,Não,Não,Mensal,2.48,Sim,Cheque,74.3,74.3
1694,2469-DTSGX,Não,Feminino,Sim,Não,Não,72,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Bianual,3.72,Não,Cheque eletrônico,111.65,7943.45
1695,2472-OVKUP,Sim,Masculino,Não,Sim,Não,6,Sim,Não,Fibra Óptica,Não,Sim,Sim,Não,Não,Sim,Mensal,3.03,Sim,Cheque eletrônico,91.0,531.0
1696,2474-BRUCM,Sim,Masculino,Sim,Sim,Não,40,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Sim,Sim,Mensal,3.4,Não,Cheque eletrônico,101.85,4086.3
1697,2474-LCNUE,Não,Feminino,Não,Sim,Não,23,Sim,Sim,DSL,Não,Não,Não,Sim,Sim,Sim,Mensal,2.46,Sim,Cartão de crédito (automática),73.65,1642.75
1698,2475-MROZF,Não,Masculino,Não,Não,Não,30,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Não,Não,Mensal,3.17,Sim,Cartão de crédito (automática),95.0,2852.4
1699,2476-YGEFM,Não,Feminino,Não,Não,Não,29,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.53,Sim,Cartão de crédito (automática),76.0,2215.25
1700,2478-EEWWM,Não,Masculino,Não,Sim,Não,59,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,1.48,Sim,Cheque eletrônico,44.3,2666.75
1701,2479-BRAMR,Sim,Masculino,Sim,Sim,Não,41,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Não,Não,Não,Mensal,2.79,Sim,Tranferência bancária (automática),83.75,3273.55
1702,2480-EJWYP,Não,Feminino,Sim,Sim,Não,58,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Anual,3.26,Sim,Tranferência bancária (automática),97.8,5458.8
1703,2480-JZOSN,Não,Feminino,Não,Sim,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.69,Sim,Cheque,20.65,20.65
1704,2480-SQIOB,Não,Masculino,Não,Sim,Sim,4,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,1.49,Não,Cheque eletrônico,44.8,169.65
1705,2481-SBOYW,Não,Feminino,Não,Não,Sim,61,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.83,Sim,Cartão de crédito (automática),25.0,1498.35
1706,2482-CZGBB,Sim,Masculino,Não,Não,Não,10,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.33,Sim,Cheque eletrônico,70.0,740.0
1707,2483-XSSMZ,Não,Feminino,Não,Não,Não,39,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Anual,1.6,Sim,Cheque eletrônico,47.85,1886.4
1708,2484-DGXPZ,Sim,Feminino,Não,Sim,Sim,31,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.65,Sim,Cheque,19.55,658.95
1709,2485-ITVKB,Sim,Feminino,Não,Sim,Não,2,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Sim,Mensal,1.17,Sim,Cheque eletrônico,35.1,68.75
1710,2486-WYVVE,Não,Masculino,Não,Sim,Não,31,Sim,Sim,DSL,Não,Não,Sim,Sim,Sim,Sim,Anual,2.64,Sim,Cheque,79.3,2484.0
1711,2495-INZWQ,Sim,Masculino,Não,Não,Não,4,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,1.48,Sim,Cheque eletrônico,44.55,174.3
1712,2495-KZNFB,Não,Feminino,Não,Não,Não,33,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Sim,Mensal,3.02,Sim,Cheque eletrônico,90.65,2989.6
1713,2495-TTHBQ,Não,Feminino,Não,Não,Sim,4,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.68,Sim,Cheque,20.4,84.75
1714,2498-XLDZR,Não,Feminino,Não,Sim,Sim,32,Sim,Não,DSL,Sim,Sim,Sim,Sim,Não,Sim,Bianual,2.45,Não,Cheque,73.6,2316.85
1715,2499-AJYUA,Não,Feminino,Sim,Sim,Não,72,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Bianual,3.69,Sim,Cartão de crédito (automática),110.8,7882.25
1716,2501-XWWTZ,Não,Masculino,Não,Não,Não,11,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.34,Não,Cheque eletrônico,70.2,760.05
1717,2504-DSHIH,Não,Masculino,Sim,Sim,Não,23,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,2.89,Não,Cheque eletrônico,86.8,1975.85
1718,2506-CLAKW,Sim,Feminino,Não,Não,Não,6,Sim,Não,Fibra Óptica,Sim,Sim,Sim,Sim,Não,Sim,Mensal,3.27,Sim,Tranferência bancária (automática),98.15,567.45
1719,2506-TNFCO,Sim,Feminino,Sim,Sim,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.32,Sim,Cheque eletrônico,69.55,69.55
1720,2507-QZPQS,Não,Masculino,Não,Não,Não,15,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Não,Sim,Mensal,3.19,Não,Cheque eletrônico,95.7,1451.1
1721,2509-TFPJU,Não,Masculino,Não,Sim,Não,72,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.86,Não,Cartão de crédito (automática),25.75,1864.2
1722,2511-ALLCS,Não,Feminino,Não,Sim,Sim,35,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.81,Não,Tranferência bancária (automática),24.3,821.6
1723,2511-MORQY,Não,Masculino,Não,Sim,Sim,50,Sim,Sim,DSL,Não,Não,Sim,Não,Não,Não,Anual,1.83,Não,Tranferência bancária (automática),54.9,2614.1
1724,2514-GINMM,Sim,Masculino,Não,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mensal,2.65,Sim,Cheque eletrônico,79.5,79.5
1725,2516-VQRRV,Sim,Feminino,Sim,Não,Não,2,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.52,Sim,Cheque,75.45,158.4
1726,2516-XSJKX,Não,Feminino,Não,Sim,Sim,41,Sim,Não,DSL,Sim,Sim,Não,Sim,Sim,Sim,Bianual,2.62,Não,Cheque eletrônico,78.45,3126.45
1727,2519-ERQOJ,Não,Masculino,Sim,Não,Não,33,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Sim,Sim,Sim,Mensal,1.82,Sim,Cheque eletrônico,54.6,1803.7
1728,2519-FAKOD,Sim,Masculino,Não,Não,Sim,38,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,3.31,Sim,Tranferência bancária (automática),99.25,3777.15
1729,2519-LBNQL,Não,Masculino,Sim,Sim,Não,60,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Anual,3.48,Sim,Cheque eletrônico,104.35,6339.45
1730,2519-TWKFS,Não,Masculino,Não,Sim,Sim,25,Sim,Sim,DSL,Não,Não,Não,Sim,Não,Não,Anual,1.84,Sim,Cheque,55.1,1466.1
1731,2520-SGTTA,Não,Feminino,Não,Sim,Sim,0,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.67,Não,Cheque,20.0,20.0
1732,2521-NPUZR,Não,Masculino,Não,Sim,Não,70,Sim,Não,Fibra Óptica,Sim,Sim,Sim,Sim,Não,Sim,Bianual,3.37,Não,Cartão de crédito (automática),101.0,7085.5
1733,2522-AHJXR,Não,Masculino,Não,Sim,Não,60,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Mensal,3.65,Sim,Tranferência bancária (automática),109.45,6572.85
1734,2522-WLNSF,Não,Feminino,Sim,Sim,Não,34,Sim,Não,DSL,Não,Não,Sim,Sim,Sim,Não,Anual,2.14,Não,Tranferência bancária (automática),64.2,2106.3
1735,2523-EWWZL,Não,Feminino,Não,Sim,Não,27,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mensal,2.54,Sim,Cheque eletrônico,76.1,2093.4
1736,2525-GVKQU,Não,Feminino,Não,Não,Não,60,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.69,Não,Cheque,20.6,1093.0
1737,2528-HFYZX,Sim,Masculino,Sim,Sim,Não,17,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mensal,2.55,Sim,Cheque eletrônico,76.45,1233.4
1738,2530-ENDWQ,Sim,Feminino,Não,Sim,Não,71,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Bianual,3.12,Sim,Tranferência bancária (automática),93.7,6585.35
1739,2530-FMFXO,Não,Masculino,Não,Sim,Sim,56,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Bianual,3.44,Sim,Cheque eletrônico,103.2,5873.75
